person_id,crash_id,road_user,gender,age,age_group,load_ts
4583,20202154,Passenger,Male,17,17_to_25,2025-05-06T08:22:34
4584,20203108,Passenger,Female,17,17_to_25,2025-05-06T08:22:34
4585,20203108,Driver,Male,21,17_to_25,2025-05-06T08:22:34
4586,20205036,Pedestrian,Male,27,26_to_39,2025-05-06T08:22:34
4587,20203187,Pedestrian,Male,92,75_or_older,2025-05-06T08:22:34
4588,20202089,Pedestrian,Male,51,40_to_64,2025-05-06T08:22:34
4589,20203136,Motorcycle rider,Male,37,26_to_39,2025-05-06T08:22:34
4590,20203009,Driver,Male,27,26_to_39,2025-05-06T08:22:34
4591,20202084,Passenger,Female,28,26_to_39,2025-05-06T08:22:34
4592,20201101,Driver,Female,84,75_or_older,2025-05-06T08:22:34
4593,20201094,Driver,Female,68,65_to_74,2025-05-06T08:22:34
4594,20203008,Driver,Male,34,26_to_39,2025-05-06T08:22:34
4595,20201124,Pedestrian,Male,45,40_to_64,2025-05-06T08:22:34
4596,20205064,Driver,Male,25,17_to_25,2025-05-06T08:22:34
4597,20203217,Passenger,Male,19,17_to_25,2025-05-06T08:22:34
4598,20203037,Motorcycle pillion passenger,Female,29,26_to_39,2025-05-06T08:22:34
4599,20203075,Driver,Female,23,17_to_25,2025-05-06T08:22:34
4600,20203204,Pedestrian,Male,93,75_or_older,2025-05-06T08:22:34
4601,20203249,Pedestrian,Male,79,75_or_older,2025-05-06T08:22:34
4602,20202034,Driver,Male,52,40_to_64,2025-05-06T08:22:34
4603,20201041,Driver,Male,101,75_or_older,2025-05-06T08:22:34
4604,20205019,Passenger,Female,10,0_to_16,2025-05-06T08:22:34
4605,20205019,Passenger,Male,7,0_to_16,2025-05-06T08:22:34
4606,20201257,Driver,Female,17,17_to_25,2025-05-06T08:22:34
4607,20205052,Pedal cyclist,Male,16,0_to_16,2025-05-06T08:22:34
4608,20205073,Motorcycle rider,Male,35,26_to_39,2025-05-06T08:22:34
4609,20207020,Pedal cyclist,Male,34,26_to_39,2025-05-06T08:22:34
4610,20207023,Driver,Male,24,17_to_25,2025-05-06T08:22:34
4611,20202110,Passenger,Male,77,75_or_older,2025-05-06T08:22:34
4612,20202110,Driver,Male,64,40_to_64,2025-05-06T08:22:34
4613,20202093,Passenger,Female,55,40_to_64,2025-05-06T08:22:34
4614,20201125,Motorcycle rider,Male,56,40_to_64,2025-05-06T08:22:34
4615,20201062,Motorcycle rider,Male,87,75_or_older,2025-05-06T08:22:34
4616,20201067,Pedal cyclist,Male,45,40_to_64,2025-05-06T08:22:34
4617,20205125,Driver,Male,19,17_to_25,2025-05-06T08:22:34
4618,20203060,Passenger,Female,0,0_to_16,2025-05-06T08:22:34
4619,20202195,Driver,Male,81,75_or_older,2025-05-06T08:22:34
4620,20202195,Passenger,Female,81,75_or_older,2025-05-06T08:22:34
4621,20203101,Driver,Male,26,26_to_39,2025-05-06T08:22:34
4622,20201142,Driver,Male,28,26_to_39,2025-05-06T08:22:34
4623,20205053,Driver,Male,18,17_to_25,2025-05-06T08:22:34
4624,20203080,Passenger,Female,21,17_to_25,2025-05-06T08:22:34
4625,20203080,Driver,Male,24,17_to_25,2025-05-06T08:22:34
4626,20203041,Passenger,Female,17,17_to_25,2025-05-06T08:22:34
4627,20203041,Passenger,Female,14,0_to_16,2025-05-06T08:22:34
4628,20203041,Passenger,Female,14,0_to_16,2025-05-06T08:22:34
4629,20203041,Passenger,Male,13,0_to_16,2025-05-06T08:22:34
4630,20207006,Passenger,Male,8,0_to_16,2025-05-06T08:22:34
4631,20202114,Motorcycle rider,Male,30,26_to_39,2025-05-06T08:22:34
4632,20203096,Motorcycle rider,Male,25,17_to_25,2025-05-06T08:22:34
4633,20204011,Motorcycle rider,Male,31,26_to_39,2025-05-06T08:22:34
4634,20202164,Motorcycle rider,Male,60,40_to_64,2025-05-06T08:22:34
4635,20203218,Driver,Male,54,40_to_64,2025-05-06T08:22:34
4636,20203218,Driver,Male,37,26_to_39,2025-05-06T08:22:34
4637,20201220,Driver,Male,34,26_to_39,2025-05-06T08:22:34
4638,20201234,Driver,Female,80,75_or_older,2025-05-06T08:22:34
4639,20201004,Driver,Male,36,26_to_39,2025-05-06T08:22:34
4640,20202012,Motorcycle rider,Male,32,26_to_39,2025-05-06T08:22:34
4641,20201258,Motorcycle rider,Male,28,26_to_39,2025-05-06T08:22:34
4642,20201252,Pedestrian,Male,62,40_to_64,2025-05-06T08:22:34
4643,20201026,Passenger,Female,23,17_to_25,2025-05-06T08:22:34
4644,20205022,Driver,Male,18,17_to_25,2025-05-06T08:22:34
4645,20202119,Driver,Male,77,75_or_older,2025-05-06T08:22:34
4646,20201052,Driver,Male,46,40_to_64,2025-05-06T08:22:34
4647,20203229,Pedal cyclist,Female,50,40_to_64,2025-05-06T08:22:34
4648,20202193,Driver,Female,30,26_to_39,2025-05-06T08:22:34
4649,20203079,Driver,Female,74,65_to_74,2025-05-06T08:22:34
4650,20204050,Motorcycle rider,Male,19,17_to_25,2025-05-06T08:22:34
4651,20201233,Driver,Male,70,65_to_74,2025-05-06T08:22:34
4652,20201146,Pedestrian,Male,72,65_to_74,2025-05-06T08:22:34
4653,20205065,Driver,Male,29,26_to_39,2025-05-06T08:22:34
4654,20202028,Pedestrian,Male,44,40_to_64,2025-05-06T08:22:34
4655,20203127,Pedestrian,Male,73,65_to_74,2025-05-06T08:22:34
4656,20205123,Pedestrian,Female,29,26_to_39,2025-05-06T08:22:34
4657,20203077,Pedestrian,Female,59,40_to_64,2025-05-06T08:22:34
4658,20202171,Driver,Male,91,75_or_older,2025-05-06T08:22:34
4659,20201039,Pedestrian,Male,65,65_to_74,2025-05-06T08:22:34
4660,20205071,Driver,Female,80,75_or_older,2025-05-06T08:22:34
4661,20201129,Driver,Male,80,75_or_older,2025-05-06T08:22:34
4662,20201031,Motorcycle rider,Male,13,0_to_16,2025-05-06T08:22:34
4663,20201177,Driver,Female,77,75_or_older,2025-05-06T08:22:34
4664,20202178,Motorcycle rider,Male,23,17_to_25,2025-05-06T08:22:34
4665,20205120,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
4666,20201218,Motorcycle rider,Male,29,26_to_39,2025-05-06T08:22:34
4667,20203121,Driver,Female,21,17_to_25,2025-05-06T08:22:34
4668,20201193,Passenger,Male,39,26_to_39,2025-05-06T08:22:34
4669,20205063,Passenger,Female,0,0_to_16,2025-05-06T08:22:34
4670,20205063,Passenger,Female,21,17_to_25,2025-05-06T08:22:34
4671,20204015,Motorcycle rider,Male,19,17_to_25,2025-05-06T08:22:34
4672,20204015,Passenger,Male,17,17_to_25,2025-05-06T08:22:34
4673,20205094,Passenger,Female,27,26_to_39,2025-05-06T08:22:34
4674,20205094,Driver,Female,27,26_to_39,2025-05-06T08:22:34
4675,20205057,Motorcycle rider,Male,36,26_to_39,2025-05-06T08:22:34
4676,20206027,Driver,Male,42,40_to_64,2025-05-06T08:22:34
4677,20202108,Motorcycle rider,Male,42,40_to_64,2025-05-06T08:22:34
4678,20203087,Motorcycle rider,Female,76,75_or_older,2025-05-06T08:22:34
4679,20203125,Motorcycle rider,Male,74,65_to_74,2025-05-06T08:22:34
4680,20202007,Pedestrian,Female,58,40_to_64,2025-05-06T08:22:34
4681,20201131,Pedestrian,Male,44,40_to_64,2025-05-06T08:22:34
4682,20201131,Pedestrian,Male,33,26_to_39,2025-05-06T08:22:34
4683,20203020,Pedestrian,Male,62,40_to_64,2025-05-06T08:22:34
4684,20203165,Motorcycle rider,Male,36,26_to_39,2025-05-06T08:22:34
4685,20202022,Pedestrian,Male,40,40_to_64,2025-05-06T08:22:34
4686,20202051,Driver,Male,31,26_to_39,2025-05-06T08:22:34
4687,20203045,Pedestrian,Male,30,26_to_39,2025-05-06T08:22:34
4688,20201169,Pedestrian,Male,87,75_or_older,2025-05-06T08:22:34
4689,20201238,Motorcycle rider,Male,24,17_to_25,2025-05-06T08:22:34
4690,20203104,Motorcycle rider,Male,26,26_to_39,2025-05-06T08:22:34
4691,20201086,Driver,Female,28,26_to_39,2025-05-06T08:22:34
4692,20201225,Driver,Female,29,26_to_39,2025-05-06T08:22:34
4693,20201225,Passenger,Female,10,0_to_16,2025-05-06T08:22:34
4694,20204007,Driver,Male,28,26_to_39,2025-05-06T08:22:34
4695,20204007,Passenger,Male,31,26_to_39,2025-05-06T08:22:34
4696,20205066,Driver,Male,61,40_to_64,2025-05-06T08:22:34
4697,20201150,Driver,Male,45,40_to_64,2025-05-06T08:22:34
4698,20203246,Passenger,Male,60,40_to_64,2025-05-06T08:22:34
4699,20201219,Driver,Male,25,17_to_25,2025-05-06T08:22:34
4700,20201191,Driver,Male,27,26_to_39,2025-05-06T08:22:34
4701,20202139,Driver,Male,56,40_to_64,2025-05-06T08:22:34
4702,20203031,Motorcycle rider,Male,26,26_to_39,2025-05-06T08:22:34
4703,20203112,Driver,Female,78,75_or_older,2025-05-06T08:22:34
4704,20207018,Motorcycle rider,Male,47,40_to_64,2025-05-06T08:22:34
4705,20201188,Passenger,Female,37,26_to_39,2025-05-06T08:22:34
4706,20202038,Pedal cyclist,Female,60,40_to_64,2025-05-06T08:22:34
4707,20204047,Driver,Male,28,26_to_39,2025-05-06T08:22:34
4708,20203090,Motorcycle rider,Male,29,26_to_39,2025-05-06T08:22:34
4709,20201136,Motorcycle pillion passenger,Female,17,17_to_25,2025-05-06T08:22:34
4710,20203004,Driver,Male,58,40_to_64,2025-05-06T08:22:34
4711,20202029,Passenger,Female,82,75_or_older,2025-05-06T08:22:34
4712,20202029,Driver,Male,89,75_or_older,2025-05-06T08:22:34
4713,20203126,Driver,Female,64,40_to_64,2025-05-06T08:22:34
4714,20201174,Driver,Male,23,17_to_25,2025-05-06T08:22:34
4715,20201174,Passenger,Female,23,17_to_25,2025-05-06T08:22:34
4716,20201208,Pedal cyclist,Male,46,40_to_64,2025-05-06T08:22:34
4717,20205018,Motorcycle rider,Male,31,26_to_39,2025-05-06T08:22:34
4718,20201019,Passenger,Female,60,40_to_64,2025-05-06T08:22:34
4719,20205091,Driver,Male,22,17_to_25,2025-05-06T08:22:34
4720,20205091,Driver,Male,40,40_to_64,2025-05-06T08:22:34
4721,20204046,Motorcycle rider,Male,16,0_to_16,2025-05-06T08:22:34
4722,20203202,Passenger,Male,35,26_to_39,2025-05-06T08:22:34
4723,20203202,Passenger,Male,40,40_to_64,2025-05-06T08:22:34
4724,20203202,Passenger,Male,36,26_to_39,2025-05-06T08:22:34
4725,20203208,Motorcycle pillion passenger,Female,22,17_to_25,2025-05-06T08:22:34
4726,20202169,Driver,Male,34,26_to_39,2025-05-06T08:22:34
4727,20204028,Passenger,Male,24,17_to_25,2025-05-06T08:22:34
4728,20202046,Driver,Male,21,17_to_25,2025-05-06T08:22:34
4729,20205026,Pedal cyclist,Male,54,40_to_64,2025-05-06T08:22:34
4730,20205007,Driver,Male,35,26_to_39,2025-05-06T08:22:34
4731,20201001,Driver,Male,31,26_to_39,2025-05-06T08:22:34
4732,20203066,Motorcycle rider,Male,35,26_to_39,2025-05-06T08:22:34
4733,20205024,Driver,Male,43,40_to_64,2025-05-06T08:22:34
4734,20202129,Pedal cyclist,Male,78,75_or_older,2025-05-06T08:22:34
4735,20202019,Pedestrian,Male,48,40_to_64,2025-05-06T08:22:34
4736,20202073,Driver,Male,36,26_to_39,2025-05-06T08:22:34
4737,20202153,Driver,Male,43,40_to_64,2025-05-06T08:22:34
4738,20203115,Driver,Male,35,26_to_39,2025-05-06T08:22:34
4739,20203088,Pedal cyclist,Male,45,40_to_64,2025-05-06T08:22:34
4740,20205047,Motorcycle rider,Female,47,40_to_64,2025-05-06T08:22:34
4741,20202191,Driver,Male,22,17_to_25,2025-05-06T08:22:34
4742,20205075,Driver,Male,88,75_or_older,2025-05-06T08:22:34
4743,20206006,Pedestrian,Female,62,40_to_64,2025-05-06T08:22:34
4744,20203189,Passenger,Male,42,40_to_64,2025-05-06T08:22:34
4745,20201194,Driver,Male,31,26_to_39,2025-05-06T08:22:34
4746,20203025,Motorcycle rider,Male,26,26_to_39,2025-05-06T08:22:34
4747,20203086,Driver,Female,49,40_to_64,2025-05-06T08:22:34
4748,20203086,Passenger,Male,40,40_to_64,2025-05-06T08:22:34
4749,20203161,Pedal cyclist,Male,56,40_to_64,2025-05-06T08:22:34
4750,20202081,Driver,Male,38,26_to_39,2025-05-06T08:22:34
4751,20203168,Driver,Male,84,75_or_older,2025-05-06T08:22:34
4752,20202140,Pedestrian,Male,75,75_or_older,2025-05-06T08:22:34
4753,20205058,Driver,Female,17,17_to_25,2025-05-06T08:22:34
4754,20201079,Pedestrian,Female,34,26_to_39,2025-05-06T08:22:34
4755,20204025,Driver,Male,25,17_to_25,2025-05-06T08:22:34
4756,20202125,Driver,Female,35,26_to_39,2025-05-06T08:22:34
4757,20202125,Driver,Male,28,26_to_39,2025-05-06T08:22:34
4758,20204079,Passenger,Female,65,65_to_74,2025-05-06T08:22:34
4759,20202144,Driver,Male,42,40_to_64,2025-05-06T08:22:34
4760,20203065,Pedestrian,Male,90,75_or_older,2025-05-06T08:22:34
4761,20201009,Motorcycle rider,Male,61,40_to_64,2025-05-06T08:22:34
4762,20203100,Driver,Male,30,26_to_39,2025-05-06T08:22:34
4763,20203069,Driver,Male,43,40_to_64,2025-05-06T08:22:34
4764,20201036,Driver,Male,35,26_to_39,2025-05-06T08:22:34
4765,20208004,Passenger,Male,28,26_to_39,2025-05-06T08:22:34
4766,20208004,Driver,Male,18,17_to_25,2025-05-06T08:22:34
4767,20205016,Motorcycle rider,Male,51,40_to_64,2025-05-06T08:22:34
4768,20204033,Driver,Female,53,40_to_64,2025-05-06T08:22:34
4769,20204033,Passenger,Female,55,40_to_64,2025-05-06T08:22:34
4770,20201222,Driver,Male,35,26_to_39,2025-05-06T08:22:34
4771,20201053,Passenger,Male,19,17_to_25,2025-05-06T08:22:34
4772,20201061,Pedestrian,Male,62,40_to_64,2025-05-06T08:22:34
4773,20203061,Motorcycle rider,Male,58,40_to_64,2025-05-06T08:22:34
4774,20203215,Motorcycle rider,Male,49,40_to_64,2025-05-06T08:22:34
4775,20201082,Driver,Male,35,26_to_39,2025-05-06T08:22:34
4776,20203023,Driver,Male,40,40_to_64,2025-05-06T08:22:34
4777,20205078,Driver,Male,23,17_to_25,2025-05-06T08:22:34
4778,20201122,Driver,Female,58,40_to_64,2025-05-06T08:22:34
4779,20204006,Driver,Male,62,40_to_64,2025-05-06T08:22:34
4780,20202186,Driver,Male,27,26_to_39,2025-05-06T08:22:34
4781,20203078,Driver,Male,72,65_to_74,2025-05-06T08:22:34
4782,20201013,Passenger,Male,22,17_to_25,2025-05-06T08:22:34
4783,20201013,Driver,Male,19,17_to_25,2025-05-06T08:22:34
4784,20203120,Driver,Male,23,17_to_25,2025-05-06T08:22:34
4785,20207027,Driver,Female,33,26_to_39,2025-05-06T08:22:34
4786,20201176,Motorcycle rider,Male,28,26_to_39,2025-05-06T08:22:34
4787,20201152,Driver,Male,43,40_to_64,2025-05-06T08:22:34
4788,20203028,Driver,Male,23,17_to_25,2025-05-06T08:22:34
4789,20202121,Driver,Male,27,26_to_39,2025-05-06T08:22:34
4790,20204078,Driver,Male,80,75_or_older,2025-05-06T08:22:34
4791,20201068,Pedal cyclist,Male,30,26_to_39,2025-05-06T08:22:34
4792,20201014,Motorcycle rider,Male,55,40_to_64,2025-05-06T08:22:34
4793,20202183,Driver,Female,85,75_or_older,2025-05-06T08:22:34
4794,20203003,Pedal cyclist,Male,69,65_to_74,2025-05-06T08:22:34
4795,20202002,Driver,Male,57,40_to_64,2025-05-06T08:22:34
4796,20201149,Driver,Male,72,65_to_74,2025-05-06T08:22:34
4797,20203221,Motorcycle rider,Male,50,40_to_64,2025-05-06T08:22:34
4798,20205080,Driver,Female,88,75_or_older,2025-05-06T08:22:34
4799,20201184,Pedestrian,Female,63,40_to_64,2025-05-06T08:22:34
4800,20205046,Motorcycle rider,Male,47,40_to_64,2025-05-06T08:22:34
4801,20206004,Driver,Male,62,40_to_64,2025-05-06T08:22:34
4802,20203248,Driver,Male,33,26_to_39,2025-05-06T08:22:34
4803,20202057,Pedal cyclist,Male,45,40_to_64,2025-05-06T08:22:34
4804,20201141,Pedestrian,Male,38,26_to_39,2025-05-06T08:22:34
4805,20205097,Driver,Female,27,26_to_39,2025-05-06T08:22:34
4806,20201214,Pedal cyclist,Male,47,40_to_64,2025-05-06T08:22:34
4807,20201010,Pedestrian,Male,79,75_or_older,2025-05-06T08:22:34
4808,20201127,Motorcycle rider,Male,53,40_to_64,2025-05-06T08:22:34
4809,20203054,Passenger,Male,42,40_to_64,2025-05-06T08:22:34
4810,20201057,Motorcycle rider,Female,43,40_to_64,2025-05-06T08:22:34
4811,20205034,Passenger,Male,86,75_or_older,2025-05-06T08:22:34
4812,20205034,Driver,Female,83,75_or_older,2025-05-06T08:22:34
4813,20205008,Driver,Male,28,26_to_39,2025-05-06T08:22:34
4814,20201099,Driver,Female,48,40_to_64,2025-05-06T08:22:34
4815,20201246,Pedal cyclist,Female,72,65_to_74,2025-05-06T08:22:34
4816,20202006,Passenger,Female,81,75_or_older,2025-05-06T08:22:34
4817,20203138,Pedestrian,Male,58,40_to_64,2025-05-06T08:22:34
4818,20203091,Motorcycle rider,Male,48,40_to_64,2025-05-06T08:22:34
4819,20204041,Pedestrian,Female,42,40_to_64,2025-05-06T08:22:34
4820,20202138,Driver,Female,35,26_to_39,2025-05-06T08:22:34
4821,20202162,Driver,Male,29,26_to_39,2025-05-06T08:22:34
4822,20206017,Driver,Male,24,17_to_25,2025-05-06T08:22:34
4823,20201029,Driver,Male,76,75_or_older,2025-05-06T08:22:34
4824,20203192,Driver,Male,60,40_to_64,2025-05-06T08:22:34
4825,20201256,Driver,Male,70,65_to_74,2025-05-06T08:22:34
4826,20205038,Passenger,Female,79,75_or_older,2025-05-06T08:22:34
4827,20203240,Driver,Female,75,75_or_older,2025-05-06T08:22:34
4828,20203240,Passenger,Male,70,65_to_74,2025-05-06T08:22:34
4829,20201216,Driver,Female,46,40_to_64,2025-05-06T08:22:34
4830,20202077,Driver,Female,34,26_to_39,2025-05-06T08:22:34
4831,20205070,Driver,Male,43,40_to_64,2025-05-06T08:22:34
4832,20202135,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
4833,20202182,Motorcycle rider,Male,46,40_to_64,2025-05-06T08:22:34
4834,20202181,Driver,Female,31,26_to_39,2025-05-06T08:22:34
4835,20203140,Motorcycle rider,Male,61,40_to_64,2025-05-06T08:22:34
4836,20202017,Motorcycle rider,Male,60,40_to_64,2025-05-06T08:22:34
4837,20202005,Motorcycle rider,Male,32,26_to_39,2025-05-06T08:22:34
4838,20205103,Driver,Male,71,65_to_74,2025-05-06T08:22:34
4839,20202042,Pedestrian,Female,79,75_or_older,2025-05-06T08:22:34
4840,20202027,Motorcycle rider,Female,44,40_to_64,2025-05-06T08:22:34
4841,20203186,Driver,Male,71,65_to_74,2025-05-06T08:22:34
4842,20201077,Motorcycle rider,Male,36,26_to_39,2025-05-06T08:22:34
4843,20203231,Passenger,Female,93,75_or_older,2025-05-06T08:22:34
4844,20203150,Driver,Male,24,17_to_25,2025-05-06T08:22:34
4845,20204058,Driver,Male,39,26_to_39,2025-05-06T08:22:34
4846,20202155,Motorcycle rider,Male,27,26_to_39,2025-05-06T08:22:34
4847,20202173,Driver,Male,21,17_to_25,2025-05-06T08:22:34
4848,20202074,Driver,Male,18,17_to_25,2025-05-06T08:22:34
4849,20201183,Passenger,Male,17,17_to_25,2025-05-06T08:22:34
4850,20205006,Passenger,Male,53,40_to_64,2025-05-06T08:22:34
4851,20205126,Driver,Female,18,17_to_25,2025-05-06T08:22:34
4852,20201168,Driver,Male,17,17_to_25,2025-05-06T08:22:34
4853,20205062,Driver,Male,70,65_to_74,2025-05-06T08:22:34
4854,20203085,Pedestrian,Female,65,65_to_74,2025-05-06T08:22:34
4855,20204027,Driver,Male,92,75_or_older,2025-05-06T08:22:34
4856,20202055,Driver,Male,77,75_or_older,2025-05-06T08:22:34
4857,20204014,Passenger,Male,1,0_to_16,2025-05-06T08:22:34
4858,20202146,Driver,Male,79,75_or_older,2025-05-06T08:22:34
4859,20204045,Motorcycle rider,Male,57,40_to_64,2025-05-06T08:22:34
4860,20204077,Passenger,Female,23,17_to_25,2025-05-06T08:22:34
4861,20204064,Driver,Male,20,17_to_25,2025-05-06T08:22:34
4862,20205076,Motorcycle rider,Male,25,17_to_25,2025-05-06T08:22:34
4863,20202113,Motorcycle rider,Male,46,40_to_64,2025-05-06T08:22:34
4864,20202030,Driver,Female,18,17_to_25,2025-05-06T08:22:34
4865,20203082,Motorcycle rider,Male,20,17_to_25,2025-05-06T08:22:34
4866,20205113,Driver,Male,20,17_to_25,2025-05-06T08:22:34
4867,20205113,Driver,Male,19,17_to_25,2025-05-06T08:22:34
4868,20203026,Driver,Male,31,26_to_39,2025-05-06T08:22:34
4869,20201192,Driver,Male,18,17_to_25,2025-05-06T08:22:34
4870,20204024,Driver,Male,23,17_to_25,2025-05-06T08:22:34
4871,20203145,Pedestrian,Female,15,0_to_16,2025-05-06T08:22:34
4872,20204056,Passenger,Male,49,40_to_64,2025-05-06T08:22:34
4873,20203151,Passenger,Male,64,40_to_64,2025-05-06T08:22:34
4874,20203170,Driver,Male,81,75_or_older,2025-05-06T08:22:34
4875,20203170,Passenger,Female,76,75_or_older,2025-05-06T08:22:34
4876,20204051,Passenger,Female,24,17_to_25,2025-05-06T08:22:34
4877,20201221,Motorcycle rider,Male,75,75_or_older,2025-05-06T08:22:34
4878,20201109,Driver,Male,75,75_or_older,2025-05-06T08:22:34
4879,20201113,Driver,Female,20,17_to_25,2025-05-06T08:22:34
4880,20202148,Driver,Female,79,75_or_older,2025-05-06T08:22:34
4881,20201117,Passenger,Female,20,17_to_25,2025-05-06T08:22:34
4882,20201083,Driver,Male,34,26_to_39,2025-05-06T08:22:34
4883,20202117,Driver,Male,27,26_to_39,2025-05-06T08:22:34
4884,20204057,Driver,Male,55,40_to_64,2025-05-06T08:22:34
4885,20203182,Motorcycle rider,Male,54,40_to_64,2025-05-06T08:22:34
4886,20201260,Driver,Female,22,17_to_25,2025-05-06T08:22:34
4887,20203180,Driver,Male,29,26_to_39,2025-05-06T08:22:34
4888,20201097,Passenger,Male,49,40_to_64,2025-05-06T08:22:34
4889,20204026,Motorcycle rider,Male,30,26_to_39,2025-05-06T08:22:34
4890,20202165,Pedestrian,Female,1,0_to_16,2025-05-06T08:22:34
4891,20203059,Driver,Male,44,40_to_64,2025-05-06T08:22:34
4892,20201248,Driver,Male,49,40_to_64,2025-05-06T08:22:34
4893,20203169,Driver,Male,19,17_to_25,2025-05-06T08:22:34
4894,20201147,Driver,Male,22,17_to_25,2025-05-06T08:22:34
4895,20202043,Pedestrian,Male,48,40_to_64,2025-05-06T08:22:34
4896,20202067,Motorcycle rider,Male,21,17_to_25,2025-05-06T08:22:34
4897,20203183,Driver,Male,24,17_to_25,2025-05-06T08:22:34
4898,20205012,Driver,Male,26,26_to_39,2025-05-06T08:22:34
4899,20201228,Pedestrian,Female,61,40_to_64,2025-05-06T08:22:34
4900,20203174,Driver,Female,57,40_to_64,2025-05-06T08:22:34
4901,20203073,Driver,Male,87,75_or_older,2025-05-06T08:22:34
4902,20201017,Driver,Female,18,17_to_25,2025-05-06T08:22:34
4903,20201227,Pedestrian,Male,84,75_or_older,2025-05-06T08:22:34
4904,20203141,Motorcycle rider,Male,74,65_to_74,2025-05-06T08:22:34
4905,20202036,Driver,Female,66,65_to_74,2025-05-06T08:22:34
4906,20204070,Driver,Male,40,40_to_64,2025-05-06T08:22:34
4907,20204002,Driver,Female,47,40_to_64,2025-05-06T08:22:34
4908,20206001,Driver,Male,54,40_to_64,2025-05-06T08:22:34
4909,20202137,Pedal cyclist,Male,32,26_to_39,2025-05-06T08:22:34
4910,20203016,Pedestrian,Female,94,75_or_older,2025-05-06T08:22:34
4911,20206013,Passenger,Female,19,17_to_25,2025-05-06T08:22:34
4912,20204055,Driver,Male,68,65_to_74,2025-05-06T08:22:34
4913,20202001,Pedal cyclist,Male,68,65_to_74,2025-05-06T08:22:34
4914,20201028,Driver,Male,74,65_to_74,2025-05-06T08:22:34
4915,20202149,Pedal cyclist,Female,22,17_to_25,2025-05-06T08:22:34
