crash_id,month,year,dayweek_text,time_text,crash_type,num_fatalities,speed_limit,state_name,sa4_name,lga_name,remoteness_name,road_type_name,christmas_period,easter_period,day_flag,time_of_day,load_ts
20243020,10,2024,Friday,11:00:00,Single,1,60,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241151,10,2024,Friday,11:22:00,Single,1,100,NSW,Far West and Orana,Warrumbungle,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243158,10,2024,Friday,15:00:00,Single,1,100,QLD,Mackay - Isaac - Whitsunday,Whitsunday,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20241286,10,2024,Friday,15:50:00,Single,1,80,NSW,Hunter Valley exc Newcastle,Upper Hunter,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243102,10,2024,Friday,16:00:00,Single,1,80,QLD,Sunshine Coast,Noosa,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241303,10,2024,Friday,16:22:00,Single,1,100,NSW,Newcastle and Lake Macquarie,Port Stephens,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20246029,10,2024,Friday,16:58:00,Single,1,50,TAS,Launceston and North East,West Tamar,Outer Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20248005,10,2024,Friday,17:50:00,Single,1,80,ACT,Australian Capital Territory,Unincorporated ACT,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20244018,10,2024,Friday,19:57:00,Single,1,110,SA,Adelaide - North,Gawler,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241060,10,2024,Friday,20:00:00,Multiple,2,80,NSW,Mid North Coast,Mid-Coast,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20242022,10,2024,Friday,22:20:00,Single,1,60,VIC,Hume,Alpine,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241037,10,2024,Friday,22:45:00,Single,1,70,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241257,10,2024,Friday,23:38:00,Single,1,50,NSW,Central West,Cabonne,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241128,10,2024,Monday,00:25:00,Single,1,100,NSW,Sydney - Blacktown,Blacktown,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20243089,10,2024,Monday,02:00:00,Single,1,60,QLD,Ipswich,Brisbane,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20242181,10,2024,Monday,06:30:00,Single,1,100,VIC,Latrobe - Gippsland,Baw Baw,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243082,10,2024,Monday,08:00:00,Single,1,100,QLD,Mackay - Isaac - Whitsunday,Isaac,Remote Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20243150,10,2024,Monday,14:00:00,Single,1,100,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20243170,10,2024,Monday,18:00:00,Single,1,60,QLD,Brisbane - South,Brisbane,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20243239,10,2024,Monday,18:00:00,Single,1,100,QLD,Darling Downs - Maranoa,Maranoa,Remote Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20242040,10,2024,Saturday,02:10:00,Single,1,100,VIC,Warrnambool and South West,Southern Grampians,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20243084,10,2024,Saturday,04:00:00,Single,1,80,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241030,10,2024,Saturday,05:06:00,Single,1,80,NSW,Hunter Valley exc Newcastle,Cessnock,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20243127,10,2024,Saturday,08:00:00,Single,1,80,QLD,Logan - Beaudesert,Scenic Rim,Inner Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20243003,10,2024,Saturday,12:00:00,Single,1,100,QLD,Ipswich,Somerset,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20243266,10,2024,Saturday,13:00:00,Single,1,60,QLD,Townsville,Hinchinbrook,Remote Australia,Access road,No,No,Weekend,Day,2025-05-06T08:22:34
20241042,10,2024,Saturday,13:10:00,Single,1,80,NSW,Sydney - Outer West and Blue Mountains,Blue Mountains,Major Cities of Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20243121,10,2024,Saturday,14:00:00,Single,1,100,QLD,Logan - Beaudesert,Scenic Rim,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20241175,10,2024,Saturday,20:10:00,Single,1,50,NSW,Illawarra,Wollongong,Major Cities of Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20243072,10,2024,Sunday,01:00:00,Single,1,80,QLD,Mackay - Isaac - Whitsunday,Mackay,Inner Regional Australia,Collector Road,No,No,Weekend,Night,2025-05-06T08:22:34
20244057,10,2024,Sunday,03:45:00,Single,1,90,SA,Adelaide - North,Playford,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20241091,10,2024,Sunday,08:30:00,Single,1,110,NSW,Far West and Orana,Cobar,Very Remote Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20243201,10,2024,Sunday,09:00:00,Single,1,100,QLD,Wide Bay,South Burnett,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242135,10,2024,Sunday,09:49:00,Single,1,100,VIC,North West,Ararat,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20243225,10,2024,Sunday,10:00:00,Single,1,80,QLD,Ipswich,Somerset,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20241167,10,2024,Sunday,12:10:00,Single,1,50,NSW,Sydney - Outer South West,Campbelltown (NSW),Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20244060,10,2024,Sunday,13:00:00,Single,1,100,SA,Adelaide - Central and Hills,Adelaide Hills,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20241268,10,2024,Sunday,13:00:00,Single,1,100,NSW,Capital Region,Bega Valley,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20244013,10,2024,Sunday,13:29:00,Single,1,60,SA,Adelaide - North,Tea Tree Gully,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20243235,10,2024,Sunday,14:00:00,Multiple,2,90,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20244059,10,2024,Sunday,14:42:00,Multiple,2,110,SA,South Australia - South East,Wattle Range,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20241266,10,2024,Sunday,15:35:00,Single,1,80,NSW,Illawarra,Kiama,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20243131,10,2024,Sunday,16:00:00,Single,1,60,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242080,10,2024,Sunday,16:45:00,Single,1,100,VIC,Warrnambool and South West,Moyne,Outer Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20241287,10,2024,Thursday,04:50:00,Single,1,100,NSW,Sydney - Outer South West,Wollondilly,Inner Regional Australia,Arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20241152,10,2024,Thursday,05:45:00,Single,1,100,NSW,Mid North Coast,Mid-Coast,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20243161,10,2024,Thursday,08:00:00,Single,1,100,QLD,Ipswich,Scenic Rim,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20242042,10,2024,Thursday,08:28:00,Single,1,80,VIC,Melbourne - South East,Casey,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243210,10,2024,Thursday,09:00:00,Single,1,60,QLD,Central Queensland,Gladstone,Outer Regional Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20244025,10,2024,Thursday,10:45:00,Single,1,110,SA,Barossa - Yorke - Mid North,Northern Areas,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243088,10,2024,Thursday,13:00:00,Single,1,50,QLD,Cairns,Tablelands,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241211,10,2024,Thursday,13:30:00,Multiple,2,70,NSW,Sydney - City and Inner South,Sydney,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20242007,10,2024,Thursday,13:54:00,Single,1,100,VIC,Hume,Murrindindi,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20241204,10,2024,Thursday,15:15:00,Single,1,80,NSW,Illawarra,Wollongong,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20244062,10,2024,Thursday,16:30:00,Single,1,80,SA,Adelaide - West,Port Adelaide Enfield,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241137,10,2024,Thursday,16:35:00,Single,1,110,NSW,Murray,Albury,Inner Regional Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20243117,10,2024,Thursday,17:00:00,Single,1,60,QLD,Gold Coast,Gold Coast,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20242081,10,2024,Thursday,17:31:00,Single,1,60,VIC,Melbourne - Inner East,Boroondara,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243206,10,2024,Thursday,19:00:00,Single,1,60,QLD,Brisbane - East,Redland,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20248003,10,2024,Thursday,21:30:00,Single,1,70,ACT,Australian Capital Territory,Unincorporated ACT,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20244032,10,2024,Tuesday,00:18:00,Single,1,110,SA,Adelaide - North,Playford,Inner Regional Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20241153,10,2024,Tuesday,04:00:00,Single,1,60,NSW,Sydney - Outer West and Blue Mountains,Penrith,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20242138,10,2024,Tuesday,05:15:00,Single,1,100,VIC,Latrobe - Gippsland,South Gippsland,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20243198,10,2024,Tuesday,06:00:00,Single,1,100,QLD,Townsville,Hinchinbrook,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20242107,10,2024,Tuesday,14:30:00,Single,1,40,VIC,Melbourne - Inner East,Boroondara,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243080,10,2024,Tuesday,18:00:00,Single,1,100,QLD,Wide Bay,Fraser Coast,Inner Regional Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20242204,10,2024,Tuesday,18:15:00,Single,1,80,VIC,Melbourne - Outer East,Yarra Ranges,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20242139,10,2024,Tuesday,20:20:00,Single,1,50,VIC,Warrnambool and South West,Colac Otway,Inner Regional Australia,Access road,No,No,Weekday,Night,2025-05-06T08:22:34
20241103,10,2024,Wednesday,13:45:00,Single,1,80,NSW,Capital Region,Bega Valley,Outer Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20242129,10,2024,Wednesday,15:18:00,Single,1,100,VIC,Geelong,Surf Coast,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20244027,10,2024,Wednesday,15:34:00,Single,1,80,SA,Adelaide - Central and Hills,Mount Barker,Inner Regional Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243006,10,2024,Wednesday,16:00:00,Single,1,50,QLD,Brisbane - East,Brisbane,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243108,10,2024,Wednesday,17:00:00,Single,1,100,QLD,Wide Bay,Bundaberg,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243212,10,2024,Wednesday,18:00:00,Single,1,70,QLD,Gold Coast,Gold Coast,Major Cities of Australia,Collector Road,No,No,Weekday,Night,2025-05-06T08:22:34
20241237,10,2024,Wednesday,18:45:00,Single,1,50,NSW,Hunter Valley exc Newcastle,Cessnock,Major Cities of Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20241052,10,2024,Wednesday,21:27:00,Single,1,100,NSW,Hunter Valley exc Newcastle,Maitland,Inner Regional Australia,National or State Highway,No,No,Weekday,Night,2025-05-06T08:22:34
20241308,10,2024,Wednesday,23:30:00,Single,1,50,NSW,Murray,Federation,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Night,2025-05-06T08:22:34
20246027,9,2024,Friday,02:42:00,Single,1,50,TAS,Hobart,Hobart,Inner Regional Australia,Local Road,No,No,Weekday,Night,2025-05-06T08:22:34
20244072,9,2024,Friday,08:00:00,Single,1,50,SA,Adelaide - South,Mitcham,Major Cities of Australia,Collector Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241195,9,2024,Friday,12:00:00,Single,1,80,NSW,Coffs Harbour - Grafton,Clarence Valley,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20244043,9,2024,Friday,12:18:00,Single,1,50,SA,Adelaide - Central and Hills,Adelaide,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241102,9,2024,Friday,12:40:00,Single,1,60,NSW,Sydney - Outer West and Blue Mountains,Penrith,Major Cities of Australia,Arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243194,9,2024,Friday,14:00:00,Single,1,60,QLD,Brisbane - South,Brisbane,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20243070,9,2024,Friday,17:00:00,Single,1,100,QLD,Brisbane - South,Brisbane,Major Cities of Australia,National or State Highway,No,No,Weekday,Day,2025-05-06T08:22:34
20243165,9,2024,Friday,18:00:00,Single,1,80,QLD,Moreton Bay - North,Moreton Bay,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241063,9,2024,Friday,18:45:00,Single,1,70,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241132,9,2024,Friday,20:18:00,Single,1,60,NSW,Illawarra,Wollongong,Major Cities of Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20241292,9,2024,Friday,20:30:00,Single,1,60,NSW,Central Coast,Central Coast (NSW),Major Cities of Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241189,9,2024,Friday,21:00:00,Single,1,100,NSW,Richmond - Tweed,Lismore,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241233,9,2024,Friday,21:22:00,Multiple,4,110,NSW,Far West and Orana,Narromine,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20242115,9,2024,Monday,10:09:00,Single,1,100,VIC,Shepparton,Greater Shepparton,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20242167,9,2024,Monday,11:50:00,Single,1,60,VIC,Melbourne - North West,Merri-bek,Major Cities of Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241016,9,2024,Monday,13:30:00,Single,1,100,NSW,Riverina,Narrandera,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243234,9,2024,Monday,14:00:00,Single,1,60,QLD,Logan - Beaudesert,Logan,Major Cities of Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20246025,9,2024,Monday,14:00:00,Single,1,80,TAS,South East,Huon Valley,Outer Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241220,9,2024,Monday,14:15:00,Single,1,80,NSW,Hunter Valley exc Newcastle,Cessnock,Inner Regional Australia,Sub-arterial Road,No,No,Weekday,Day,2025-05-06T08:22:34
20241034,9,2024,Monday,17:30:00,Single,1,50,NSW,Riverina,Griffith,Outer Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20242012,9,2024,Monday,17:38:00,Single,1,50,VIC,Hume,Wodonga,Inner Regional Australia,Local Road,No,No,Weekday,Day,2025-05-06T08:22:34
20243009,9,2024,Saturday,01:00:00,Multiple,2,60,QLD,Sunshine Coast,Sunshine Coast,Major Cities of Australia,Access road,No,No,Weekend,Night,2025-05-06T08:22:34
20241269,9,2024,Saturday,09:15:00,Single,1,50,NSW,Hunter Valley exc Newcastle,Mid-Coast,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242093,9,2024,Saturday,10:05:00,Single,1,50,VIC,Melbourne - Inner,Darebin,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242176,9,2024,Saturday,11:27:00,Single,1,100,VIC,Hume,Murrindindi,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242255,9,2024,Saturday,15:47:00,Single,1,100,VIC,Ballarat,Ballarat,Inner Regional Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20241066,9,2024,Saturday,16:22:00,Single,1,90,NSW,Southern Highlands and Shoalhaven,Wingecarribee,Inner Regional Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242175,9,2024,Saturday,17:35:00,Single,1,100,VIC,Melbourne - South East,Cardinia,Inner Regional Australia,Access road,No,No,Weekend,Day,2025-05-06T08:22:34
20243207,9,2024,Saturday,18:00:00,Single,1,60,QLD,Central Queensland,Rockhampton,Inner Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20242029,9,2024,Saturday,19:06:00,Single,1,60,VIC,Melbourne - Outer East,Maroondah,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241246,9,2024,Saturday,19:30:00,Single,1,80,NSW,Murray,Albury,Inner Regional Australia,Arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20241078,9,2024,Saturday,22:08:00,Single,1,70,NSW,Richmond - Tweed,Tweed,Major Cities of Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
20243064,9,2024,Sunday,00:00:00,Single,1,100,QLD,Wide Bay,North Burnett,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20241013,9,2024,Sunday,01:15:00,Multiple,2,100,NSW,New England and North West,Moree Plains,Remote Australia,Sub-arterial Road,No,No,Weekend,Night,2025-05-06T08:22:34
20246019,9,2024,Sunday,03:15:00,Single,1,80,TAS,South East,Huon Valley,Outer Regional Australia,National or State Highway,No,No,Weekend,Night,2025-05-06T08:22:34
20242257,9,2024,Sunday,10:04:00,Single,1,50,VIC,Mornington Peninsula,Mornington Peninsula,Major Cities of Australia,Collector Road,No,No,Weekend,Day,2025-05-06T08:22:34
20241138,9,2024,Sunday,10:25:00,Single,1,50,NSW,Sydney - South West,Fairfield,Major Cities of Australia,Local Road,No,No,Weekend,Day,2025-05-06T08:22:34
20244014,9,2024,Sunday,13:00:00,Single,1,40,SA,Adelaide - Central and Hills,Unley,Major Cities of Australia,Sub-arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20244069,9,2024,Sunday,16:40:00,Single,1,60,SA,South Australia - South East,Alexandrina,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20242053,9,2024,Sunday,16:40:00,Single,1,100,VIC,Melbourne - Outer East,Yarra Ranges,Inner Regional Australia,Arterial Road,No,No,Weekend,Day,2025-05-06T08:22:34
20243111,9,2024,Sunday,17:00:00,Single,1,100,QLD,Mackay - Isaac - Whitsunday,Whitsunday,Outer Regional Australia,National or State Highway,No,No,Weekend,Day,2025-05-06T08:22:34
20243067,9,2024,Sunday,19:00:00,Single,1,100,QLD,Wide Bay,Gympie,Outer Regional Australia,Local Road,No,No,Weekend,Night,2025-05-06T08:22:34
